id,body,owner_id
92670,When i tried to alter the employee table i&#39;m getting the error code 3664. Most of the google solutions revolve around foreign key and suggested restarting or dropping the schema. I tried both and no solution. Anyone have idea about it?,318370
93006,for date manipulation in employee table as explained i have written code as below: select bdate extract(year from bdate) as year extract(month from bdate) as month extract(day from bdate) as day from employee; but this is not getting executed and showing error. can anyone suggest what needs to be done in this?,317558
91853,nan,303673
91431,"alter table tb_1 add `dno` varchar(50); update tb_1 set `dno`=substring_index(`department`,( ),1) where department like `%technical%`;",300690
93401,after creating new column in employee table how to insert house no. from address into that new column?? can anyone please help me with the code,317558
93570,nan,303085
102148,alter table employee drop foreign_key super_ssn; 10:05:04 alter table employee drop foreign_key super_ssn Error Code: 1064. You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for the right syntax to use near &#39;super_ssn&#39; at line 2 0.000 sec,319759
102142,"create table e2 as select concat(fname, minit, lname) as &#39;Name&#39; , ssn, bdate from emp; This gives a syntax error when executed in MySQL. Please shsre the updated synrax",319759
102145,alter table employee drop primary key; alter table employee add primary key (fname); throws error : 09:57:57 alter table employee drop primary key Error Code: 1553. Cannot drop index &#39;PRIMARY&#39;: needed in a foreign key constraint 0.000 sec,319759
123479,nan,300732
92448,nan,304815
90160,1. Are transactional databases and data warehouses powered by the same data management technologies? 2. As data scientists / ML engg. will we work with transactional db&#39;s or data warehouses? 3. How is an organization&#39;s data engineering team related to transactional db&#39;s and data warehouses?,306733
91382,nan,319006
92452,1) For Dates when the 20 Day MA crosses above the 50 Day MA the signal needs to be updated as BUY 2) For Dates when the 20 Day MA crosses below the 50 Day MA the &#39;Signal&#39; needs to be updated as SELL 3) For rest all Dates the &#39;Signal&#39; Value be kept as HOLD is my above undersanding correct - please confirm?,316036
91436,nan,311117
91467,SQL was working during prep time. Now I could not load the company db for practice. So went for uninstall followed by reinstallation. The intallation guide steps are being followed. However the install is stopping just before apply configuration option as shown in the guide. I think it is failing to connect to server as per eror message also assword is not getting accepted. Workbench is installed but most of the features are inactive due to incomplete installation. Please guide and help.,301644
91501,"I&#39;ve seen in sessions Prof. uses DB diagram to understand the relation between data, also it is easiler to read too. So Can we have such tool ?",315423
91517,nan,318579
92533,"I answered star schema e commerce company related both question for dimensional table and list of attribute in more than 100 words but stil it is showing edit your answer . what should I do now , based upon my undestanding and video lecture I attended but still edit answer is showing .",319969
92534,is tehre any easy and quick method available for pivoting long row and cloumn based csv file. any link or any method pl. help me .,319969
90756,nan,308437
91504,"As mentioned, the aggregate fact tables are numeric rollups of atomic fact tables fields, how do we normally create or populate Aggregated fact tables? For e.g., When a new row is added to an atomic fact table, do the aggregated fact tables are automatically recalculated, ( for e.g., in relational database notion, any stored procedures or triggers used to recalculate to aggregate the fields) or do they calculated manually and populated using queries.",311115
90346,Facts were defined as Numerical data attributes. But the Fact table example taken in the schema lesson doesnt have all the columns as numerical. Can someone please explain this?,310511
91594,nan,318421
91638,nan,306996
91625,"Looking at the schema diagram, how do we identify the fact tables? Is there any notation used for fact tables or do we have to go through the table columns and check if it is a fact? Specifically, the Lead table in the upGrad schema has some numeric values but those are present in the conversion table. Customer name and email id are present which could be classified as customer dimension. How to know that this is fact table ?",301654
90508,nan,310419
91217,"I understand that the facts cannot be modified unless there is a necessity, but can we update the dimension and fact table once created or do we need to create additional dimensional tables with the attributes I might need in future?",318397
91847,"In the differences between OLAP and OLTP, prof. RC mentioned that front end technology like service side application - API will not be used in data warehouse. I am wondering why technology cannot be used in the data warehousing. As in the ETL process, there is a possibility to load data from data warehouse database to a service side application like API. Also, why BI tools cannot be used as front-end technology in a transactional database.",314730
91126,nan,319866
91858,There are other schemas like Snowflake Schema and Fast constellation Schema which are widely used and put into practise effectively. Is there any particular reason other than advantages of Star schema with respect to other schema?,301118
91249,Really did not understand why it was a wrong question. Could someone shed some light on this?,308962
91361,"Data persistence: A data warehouse stores current as well as historical data, which may not be the case with locally stored files in MS Excel, etc.",318770
91046,Do Dimension table is auto generated in DataWare Housing for analystics,301108
92156,Operation failed: There was an error while applying the SQL script to the database. Executing: ALTER TABLE `DS_SEP_18`.`employee` ADD COLUMN `name` VARCHAR(50) NULL; ERROR 3664: Failed to set SDI 'DS_SEP_18.dependent' in tablespace 'ds_sep_18/dependent'. SQL Statement: ALTER TABLE `DS_SEP_18`.`employee` ADD COLUMN `name` VARCHAR(50) NULL i'm not able to alter table without dropping and re-creating the table.,312491
93288,,315831
93237,nan,311046
